PostID,Time,Ticks,TweetUrl,Content,UserHandle,UserName,RetweetNum,LikeNum,UserID,UserUrl,Location
1374068906818736129,Mon Mar 22 18:42:11 +0000 2021,1616438531,https://twitter.com/benshapiro/status/1374068906818736129,RT @BridgetPhetasy: If you're a comedian who believes speech is violence please quit comedy immediately. It's not too late for you to pivot…,benshapiro,Ben Shapiro,785,0,17995040,https://twitter.com/benshapiro,
1374069347795210247,Mon Mar 22 18:43:56 +0000 2021,1616438636,https://twitter.com/benshapiro/status/1374069347795210247,RT @realDailyWire: when you’re half way through your morning shave and you find out someone you disagree with uses the same brand of razor.…,benshapiro,Ben Shapiro,134,0,17995040,https://twitter.com/benshapiro,
1374023680045555713,Mon Mar 22 15:42:28 +0000 2021,1616427748,https://twitter.com/benshapiro/status/1374023680045555713,Visit https://t.co/2CZt6tNenv to join our efforts to defend fairness in women's sports. https://t.co/pMisuLKhBA,benshapiro,Ben Shapiro,513,3671,235251868,https://twitter.com/benshapiro,
1374000114096865286,Mon Mar 22 14:08:49 +0000 2021,1616422129,https://twitter.com/benshapiro/status/1374000114096865286,"Harry’s makes great razors. That’s why we’ve been proud to advertise them for years.
    
    We know @harrys doesn’t share our values. Who cares? Economic decisions shouldn’t be political decisions. 
    
    But now Harry’s has decided to declare that conservatives don’t deserve great razors.",benshapiro,Ben Shapiro,376,2393,70174349,https://twitter.com/benshapiro,"Los Angeles, CA"
1374024430909788166,Mon Mar 22 15:45:27 +0000 2021,1616427927,https://twitter.com/benshapiro/status/1374024430909788166,"RT @realDailyWire: San Fran School Board VP Refuses To Resign Over Anti-Asian Tweets, Blames Donald Trump https://t.co/TyDz1MAecB https://t…",benshapiro,Ben Shapiro,92,0,17995040,https://twitter.com/benshapiro,
1374024095537500161,Mon Mar 22 15:44:07 +0000 2021,1616427847,https://twitter.com/benshapiro/status/1374024095537500161,"I may not be an expert on the New Testament, but I have some questions",benshapiro,Ben Shapiro,368,5962,17995040,https://twitter.com/benshapiro,
1374020038966059010,Mon Mar 22 15:28:00 +0000 2021,1616426880,https://twitter.com/benshapiro/status/1374020038966059010,"Q: What do @elonmusk @joerogan and @benshapiro all have in common?
    A: They all fled California for states with ZERO income tax.
    
    We are losing, Virginia. We have GOT TO COMPETE! https://t.co/mn71HzxGbU",benshapiro,Ben Shapiro,66,478,275572129,https://twitter.com/benshapiro,Virginia
1374017457757814789,Mon Mar 22 15:17:44 +0000 2021,1616426264,https://twitter.com/benshapiro/status/1374017457757814789,"Jerusalem’s Biblical Zoo is attempting damage control after kids saw a lion eat a bunny
    https://t.co/r755wTE3dK",benshapiro,Ben Shapiro,5,85,21174679,https://twitter.com/benshapiro,"New York, USA"
1374024144556281856,Mon Mar 22 15:44:18 +0000 2021,1616427858,https://twitter.com/benshapiro/status/1374024144556281856,"RT @PeterBDoran: Q: What do @elonmusk @joerogan and @benshapiro all have in common?
    A: They all fled California for states with ZERO income…",benshapiro,Ben Shapiro,66,0,17995040,https://twitter.com/benshapiro,
1374029888395563009,Mon Mar 22 16:07:08 +0000 2021,1616429228,https://twitter.com/benshapiro/status/1374029888395563009,The Jim Crow Canard https://t.co/WJuYCkINPO,benshapiro,Ben Shapiro,44,206,40116885,https://twitter.com/benshapiro,
1374022087233404930,Mon Mar 22 15:36:08 +0000 2021,1616427368,https://twitter.com/benshapiro/status/1374022087233404930,"1/ More on this soon, but GLAAD has added me to an ""accountability list"" of anti-LGBT figures. They took misleading Twitter scuttlebutt and treated it as true. They also used a professional headshot even I'm only allowed to use in certain contexts.
    
    https://t.co/tWEQIsEZhL",benshapiro,Ben Shapiro,200,1548,214337395,https://twitter.com/benshapiro,Brooklyn (insufferable part)
